0	134813	75234	946	181904	521	3221	5294	132004	8565	34989	5736	6195	1483	2882	84663	90205	153906	532240	1669	25841	1322	40898	114034	17490	53371	1513	8649	106187	2446	869	151391	387563	236848	14111	1188	62149	228994	3898	1390	13309	9626	1677	33178	74767	1997	5493	79703	30149	3887	962	217357	11387	2844	638	2095
158233	0	478	3529	11629	663	1095	4601	68009	2773	47101	1867	8609	776	1336	72300	10580	31769	167738	538	436	667	3384	6014	9779	73654	2178	5067	9086	3579	993	306497	376310	2978	18872	429	314	514813	1611	18379	5694	29355	1468	716	216	2121	3983	10104	57351	440	139558	279302	10627	3560	8131	566
83270	575	0	966	773	1	13	5811	136826	1406	122	5820	6249	5	11	4300	386	579	2000	1147	111	5	173	481	5306	201	1067	7502	375	2525	3	3836	207461	958	52	4	66730	163730	1039	6	3200	34	7	125	74938	7	5461	346	20005	17	4	227255	279	479	3	1475
7047	347	6623	0	461	3	8	7501	11274	3454	216	508	553	10	18	6935	237	982	3362	32	69	4	110	302	6442	333	30	2125	642	220	5	6040	12617	606	94	7	5620	4380	442	9	1491	58	4	225	6665	12	489	219	543	10	7	19684	438	1099	4	42
245340	113797	761	5605	0	712	45796	7136	105620	349747	48312	2973	13896	863	1392	802246	421266	32386	171675	803	18289	25760	136335	233467	9950	76092	3499	7230	9401	5891	1065	465954	290528	122856	19785	462	485	829445	963	18516	3495	30791	58258	752	345	2297	6344	430542	87452	18665	147095	449565	16258	475795	8745	850
19899	2684	92	87	7923	0	290	5240	9929	4802	32139	78	662	9667	23500	22447	5006	201950	185500	748	2351	1108	3422	5643	84883	88305	4330	2731	85694	372	8315	20471	5782	9118	70023	4092	145	155720	25733	16950	38695	13763	73	3109	52	2932	174	1335	21408	102	62933	24261	9022	317	45164	704
22461	17286	66	503	73663	63	0	5645	9372	2525	4378	260	1247	76	121	40844	66714	2925	15434	278	2755	3835	20891	34957	7996	6974	1127	2576	869	495	94	22969	5273	18231	1715	40	41	272745	688	1645	2543	2736	8615	66	31	200	533	60233	29507	2706	13507	40752	796	3343	771	278
787	841	492	902	810	9055	255	0	827	1015	513	970	388	1683	1601	7280	602	911	13154	1029	750	306	875	546	5140	746	549	3410	461	1015	793	3679	2689	520	1507	1657	697	2391	5686	1346	13793	640	437	1271	497	434	617	172	598	595	1156	723	3365	1192	5265	763
161824	122454	150372	1748	165929	386	3060	11224	0	26626	24329	10903	11974	1014	2061	58174	85355	112059	366202	3357	25154	1250	40981	104922	9852	38237	2900	40887	75871	4686	612	76290	570665	213267	9741	814	121005	435008	2893	972	9361	6771	1609	24749	146389	1433	10313	75246	54556	3516	697	422195	5337	8451	438	4067
691	2743	74	82	356108	2299	818	2169	477	0	2114	72	66	634	1290	6079	5318	2277	1175	143	3231	2500	3751	3220	6086	1759	39	4162	549	112	1420	1745	8818	1100	2400	823	46	6869	1965	1718	1370	1422	3238	1777	100	1151	118	129877	96	1886	963	263	944	24804	1458	52
18124	11677	84	76	35692	57185	1243	5901	8443	3974	0	71	577	16386	38148	6749	21279	330763	313395	466	9970	4779	14691	26144	6874	143414	2643	7886	139931	327	13337	15112	17154	38617	109917	6306	133	94421	1755	26410	2675	23086	327	4885	46	4718	155	5622	13773	424	108878	22048	6644	251	72488	473
12415	1483	11711	144	1939	3	35	7028	19929	2174	213	0	947	10	19	2939	919	983	3435	403	269	14	458	1204	2746	344	352	5929	664	369	5	5803	28405	2506	88	7	9774	52701	1043	8	3456	59	17	219	11188	12	806	855	6573	41	7	32858	415	716	4	512
3999	10566	3727	44	14323	17	258	6740	6568	18526	1179	291	0	46	98	46616	6953	5356	18275	398	2050	105	3354	8680	4926	1789	371	35676	3524	126	28	17687	13373	18702	486	38	3248	54451	1528	47	5059	310	139	1159	3763	66	280	6382	6737	313	32	11389	1326	6356	22	500
1341	532	7	5	1698	7109	62	9725	620	6025	6417	5	46	0	4626	5652	1032	41866	39765	44	488	231	722	1221	3440	17738	263	7428	18219	24	1724	8093	8106	1838	14502	820	10	9206	6538	3442	9535	2838	15	638	3	555	11	269	1230	20	12866	1545	3769	416	9351	42
33943	593	160	154	1746	7170	63	4444	17478	4043	6781	143	1193	2097	0	7526	1120	42674	41242	117	537	240	768	1331	4177	18144	652	3361	18784	651	1691	6071	23996	1933	14356	835	259	23192	3301	3502	4868	2941	16	651	91	619	309	289	3289	22	14215	41837	2863	265	9713	114
