0	120336	74746	882	159347	478	2864	4756	129536	7864	32276	5371	6130	1309	2672	80080	84314	147456	478251	1639	23758	1179	37977	103808	15509	49964	1503	7680	96721	2349	796	135712	367798	219645	12962	1044	61345	215746	3870	1252	12382	8965	1585	32297	71721	1833	5020	74811	26800	3578	908	209482	10276	2640	609	1935
149573	0	426	3369	10812	641	1032	4395	60810	2576	42151	1764	7949	743	1200	67972	9641	29356	154449	469	404	572	3138	5416	9006	68697	1901	4821	8249	3368	948	287409	348980	2780	16686	396	270	482531	1437	16427	5397	27240	1323	642	204	1917	3767	9185	52283	408	125913	261235	10322	3501	7865	505
80644	524	0	898	682	1	12	5304	127400	1297	115	5478	5712	5	10	4244	337	515	1759	1075	99	5	168	423	4867	175	1015	7015	339	2247	3	3502	196861	926	47	4	61812	149595	917	5	3039	32	6	115	73522	6	5089	321	18262	16	4	208669	253	433	2	1314
6586	319	6154	0	450	2	8	6632	10528	3251	194	461	508	9	17	6517	213	940	3145	29	61	4	107	265	5583	304	27	1979	589	190	5	5532	11792	582	86	6	5127	4265	397	9	1322	56	4	204	6215	11	424	191	496	10	6	17324	408	1050	4	39
235884	105823	690	5404	0	666	42383	6769	103015	343007	46163	2702	12713	793	1287	786831	408002	30864	162243	794	16119	24869	124077	212266	9269	71210	3099	6916	8540	5329	968	411627	267051	116988	18130	426	449	768188	913	18196	3321	27706	55196	696	326	2040	6002	374527	80061	16466	136224	406908	15424	439500	8220	833
18328	2469	83	79	7147	0	269	4796	8742	4353	29881	75	636	8998	21497	21763	4610	195001	176683	695	2184	1049	3090	5372	78129	82769	4064	2391	78772	342	7733	18648	5543	8237	63601	3803	137	145853	25550	15421	37939	13284	68	2793	48	2616	166	1227	18906	92	58970	22409	8834	299	40899	645
19786	16178	61	454	66361	58	0	4924	8639	2445	4203	240	1138	67	113	36676	60658	2817	14911	245	2504	3528	19579	32270	7348	6200	1001	2376	754	453	85	20837	4945	17905	1584	36	39	251303	635	1631	2313	2473	8275	60	30	192	505	56178	26311	2572	12512	37785	744	3170	714	265
728	755	458	814	728	8453	234	0	716	965	469	898	358	1656	1433	6551	577	811	12626	893	716	294	852	517	4805	671	497	3173	425	916	699	3535	2576	504	1435	1522	640	2283	5249	1167	12619	564	377	1227	457	387	586	163	553	577	1063	707	3106	1120	4861	718
149366	114724	140503	1625	155374	346	2729	11147	0	24482	22198	10167	11283	923	1977	52215	74782	106251	337321	2994	22328	1106	38238	100669	9402	34450	2876	38523	66075	4254	568	70924	526504	204849	9457	735	108656	427224	2716	937	8853	5981	1531	23298	139323	1276	10029	70040	50845	3492	649	394306	5068	8083	421	3775
662	2657	69	72	324689	2144	776	1960	431	0	1960	67	60	584	1137	5349	4790	2096	1080	136	3028	2323	3488	2972	5445	1561	38	3943	510	103	1305	1596	7911	991	2178	745	44	6583	1870	1585	1291	1262	3008	1697	97	1085	105	116984	89	1665	900	257	891	22117	1324	52
16766	10468	78	70	31801	51496	1204	5385	7990	3725	0	67	537	14595	35503	6297	19675	298581	277633	438	9658	4571	13718	24170	6060	127272	2473	7460	129437	292	12128	13945	15919	34955	105842	6134	121	86425	1664	24622	2490	21614	301	4454	40	4153	139	5602	12715	420	99276	19985	5976	241	67340	423
11297	1350	10988	129	1735	3	32	6464	18402	1948	202	0	841	9	18	2675	890	920	3165	369	265	12	411	1068	2585	317	323	5344	600	333	5	5322	26990	2306	80	6	8598	48441	992	8	3237	54	17	199	10250	11	765	778	6220	37	6	31761	386	667	4	454
3951	9614	3482	42	13725	16	239	6396	6421	17510	1049	274	0	43	93	42096	6509	4863	17073	384	1943	99	3013	8420	4549	1667	346	33421	3133	113	26	17197	12088	17632	453	35	2980	53313	1370	41	4503	296	131	1069	3551	60	256	6068	6520	298	30	10094	1226	5947	20	493
1166	507	6	5	1474	6231	58	9103	577	5824	5823	5	42	0	4458	5445	930	37845	35732	42	456	214	680	1135	3298	15800	237	7379	15867	21	1591	7462	7221	1659	13328	739	9	8731	5875	3187	9123	2561	14	570	3	532	10	260	1146	18	12576	1437	3496	379	8248	39
33859	519	151	140	1594	6592	62	4205	15971	3499	6152	125	1074	1929	0	6928	988	41665	36824	104	495	224	704	1205	3915	17641	609	3195	16892	588	1594	5798	21248	1788	13948	778	245	22429	2944	3256	4376	2735	15	609	79	554	282	262	3081	20	12353	41480	2581	242	8732	107
44061	80768	1779	4160	722120	14960	47749	5104	41355	1240	3822	2144	9807	6576	2868	0	98277	53550	13248	3566	36741	21494	49988	110655	6181	4478	1474	7239	12018	2148	2271	57070	31822	62478	4866	1065	1071	290984	1945	3732	3975	3241	11926	873	4044	4033	4048	184371	43715	5859	24006	18891	22028	28504	11131	4667
96669	49014	293	2177	218945	419	19113	6807	39919	2236	28772	1150	5530	484	849	83946	0	19990	100933	457	7613	11468	60864	101420	41615	45231	1879	2412	5396	2175	616	245517	149051	54919	11709	258	179	454390	1454	11466	5187	18087	26521	449	138	1313	2492	180008	49176	7973	83804	179465	8989	2980	5248	473
760731	21968	3735	3383	70990	97043	2590	3258	361797	6492	89554	2920	26508	27958	69026	78314	42655	0	529433	3068	20652	9631	30015	52369	4046	253003	18601	54060	259347	13940	24654	298303	2336913	76381	199869	11909	5628	632180	3054	45995	4355	41037	640	9195	1915	8383	6479	11417	87947	852	195125	919924	138627	414	129137	2978
388516	101125	1946	1737	300045	323723	11329	437816	195891	247146	303025	1616	13460	97948	220348	37595	193525	2040137	0	5979	90612	42748	134955	221280	422915	861483	35437	21810	851684	7157	77420	476332	123435	337800	651853	40119	3087	1292846	78196	160696	118386	133426	2807	30093	1025	28687	3514	52601	171835	3825	629920	502649	213933	16410	439269	5729
