0	86004	50747	612	108838	346	1888	3315	83734	5480	20738	3903	4135	931	1915	55583	52643	103334	339814	1143	16831	825	26451	74118	11132	32632	969	5430	63720	1484	522	99589	255838	151008	8479	717	42616	155156	2573	889	8362	5893	1056	21882	46454	1292	3420	50690	18920	2292	623	145839	6895	1854	393	1336
96921	0	286	2234	7288	413	684	2850	43016	1676	27616	1217	5772	482	805	44007	6646	20291	98611	334	259	412	2228	3486	6322	44757	1340	3363	5461	2256	647	200718	228046	1858	12366	255	185	312023	988	11713	3661	17616	887	434	133	1382	2532	6166	35892	284	83072	184293	7112	2236	5143	336
55939	357	0	598	476	1	8	3667	85216	903	80	3692	3963	3	7	2931	246	377	1219	701	67	3	107	287	3425	119	629	4674	247	1555	2	2434	135595	636	33	2	41802	102479	635	3	2136	20	4	80	50730	4	3373	221	12645	10	3	140610	175	284	2	870
4760	221	4190	0	309	2	5	4394	7307	2250	143	313	359	6	12	4551	155	656	2130	20	46	2	72	189	3998	212	18	1261	431	141	3	3881	8315	386	57	4	3397	2953	279	6	924	38	2	133	4109	7	301	140	356	6	4	12437	267	744	3	25
158741	76196	478	3583	0	434	26928	4273	65879	236531	33083	1844	8556	554	880	540204	285000	21762	112294	537	11339	16162	90291	155602	6313	46676	2123	4657	6174	3798	675	303827	187378	74831	12297	287	299	507928	594	11791	2140	19705	35331	462	218	1368	3881	252980	55003	10965	88933	282079	10506	314955	5614	580
12531	1654	60	55	4777	0	195	3450	6310	2944	20089	48	414	6381	14432	14460	2943	128238	115179	445	1513	670	2146	3760	50239	57660	2596	1670	52435	229	5093	13216	3570	5580	42824	2604	98	100502	17047	10170	23724	8261	48	1826	32	1794	111	805	14020	66	43138	14636	5862	203	28904	453
13892	11111	40	316	44823	42	0	3625	6208	1656	2932	157	788	46	78	23504	39905	1863	10167	172	1600	2512	12756	23062	4871	4169	680	1656	511	324	61	15307	3403	12139	1083	24	25	173974	423	1052	1526	1732	5796	42	19	126	329	38790	19162	1712	8274	25984	517	2094	478	187
498	513	311	552	493	6003	164	0	476	676	334	570	246	1156	1018	4801	403	541	8315	610	468	192	600	349	3349	455	329	2319	298	642	492	2470	1726	321	980	982	424	1619	3616	776	8539	381	263	820	325	257	367	112	364	384	725	470	2206	755	3126	467
99975	76574	92387	1133	112733	226	1824	6937	0	16315	15121	7302	7252	612	1386	36920	55420	74197	248074	1971	16070	793	24657	63191	6003	24031	1875	25363	48347	3030	408	46434	370685	136631	6024	525	77546	270889	1822	640	5870	4115	1011	15966	94927	882	6566	49247	33564	2276	424	257152	3514	5183	298	2747
459	1874	48	52	232677	1418	526	1279	283	0	1346	47	44	431	795	3902	3255	1390	766	96	1969	1561	2442	2083	3868	1082	26	2583	338	64	922	1169	5396	658	1430	535	28	4208	1269	1170	870	924	1908	1218	62	736	75	83457	60	1145	645	177	581	16167	882	35
11584	7117	54	45	22130	35575	774	3555	5217	2457	0	45	359	9803	24887	4249	13203	215180	201867	297	6568	3263	9879	15853	4462	94360	1633	5204	87570	202	8416	9016	10989	25161	67825	4272	81	64047	1130	16918	1698	13628	195	3263	30	3025	95	3660	8695	275	67440	13796	4084	161	45339	301
7790	866	6899	87	1224	2	20	4341	12981	1341	134	0	573	6	11	1764	581	624	2130	249	176	8	286	777	1758	221	239	3711	419	241	3	3716	17634	1528	55	4	5657	35883	700	5	2226	38	11	136	7129	7	495	524	4363	27	4	21078	266	435	3	317
2603	7045	2474	28	9217	11	167	4035	4410	12096	750	185	0	31	62	27659	4437	3324	10874	261	1284	66	2143	5539	3098	1144	229	22054	2300	81	17	11333	8623	11971	314	25	1988	36403	1001	29	3301	188	81	703	2424	42	175	3957	4373	204	20	6744	845	3927	14	333
836	335	4	4	1034	4447	40	5882	393	3867	4058	3	29	0	3087	3731	619	26486	25718	28	300	141	451	745	2143	11442	160	4669	11202	14	1009	5206	5019	1117	8382	539	6	5512	3922	2054	6019	1818	10	377	2	349	7	171	758	13	8107	1059	2325	254	5596	28
20872	349	104	92	1115	4801	42	2937	11365	2536	4468	87	720	1379	0	4774	685	26978	26216	68	341	154	483	796	2556	11796	417	2036	12041	404	1092	3938	15121	1167	9525	543	159	14397	1908	2213	2900	1976	11	396	59	380	198	192	2111	14	8733	28215	1696	172	6004	68
29591	52485	1228	2925	474175	9388	35609	3555	28177	811	2420	1390	7064	4600	1835	0	65727	34777	8959	2253	24467	15049	32026	74331	4206	3237	1027	4839	7834	1373	1612	38267	20608	40883	3305	775	775	202640	1283	2715	2692	2080	8208	617	2717	2816	2589	125961	28685	4299	16287	13449	14891	18165	7479	2982
69939	33637	191	1511	139677	300	14041	4409	27548	1599	19167	802	3631	345	561	56903	0	13803	72928	313	5086	8028	41105	72819	27294	32123	1268	1625	3900	1594	446	172089	109099	36941	7992	171	122	305519	983	7320	3499	12136	16594	295	90	934	1660	121479	32434	5236	58634	124836	5751	1970	3345	339
507815	16311	2309	2128	47906	71811	1793	2196	251632	4261	61020	1949	17285	19238	46090	56198	28776	0	373460	2118	13142	7027	20604	34407	2725	172093	12172	36405	174659	9309	16772	202671	1561400	49979	128747	7674	4006	419851	1933	32402	2934	26140	429	6105	1358	5443	4754	7557	60751	586	125339	638955	98999	285	87706	1942
272904	66066	1290	1132	205046	219774	7541	283700	128233	170777	212268	1058	9875	64066	163306	25199	126152	1372620	0	4200	61135	28464	88044	159237	284916	571767	23344	16035	596461	4861	53694	317319	88375	237886	480388	26652	2117	871339	54597	108551	73412	97404	1973	20309	700	18405	2340	33738	116950	2728	418656	328811	154429	11447	291668	4056
1238	3604	74	54	13621	159	573	4845	2187	1911	20	62	220	3	8	4506	4334	768	1699	0	2569	1274	5047	9162	3188	327	72	2193	336	266	2	4830	4146	3965	166	6	41	27128	134	122	2259	50	45	53	34	51	285	2058	13212	22	102	4328	228	2757	309	1470
44629	1428	129	1030	6058	348	549	4933	17924	1069	25423	525	2430	418	684	11359	5488	17938	89627	224	0	344	1792	3055	1527	39552	864	1796	4646	996	522	25053	70175	1512	10582	232	84	223809	841	10155	3053	15886	726	394	60	1112	1055	5553	22786	231	75960	80254	900	1403	4312	237
10976	5020	34	252	21330	62	2084	2500	4565	2000	4646	123	634	70	131	7436	19712	3022	16152	57	780	0	5991	10917	1746	7058	215	4787	863	241	93	22205	5948	5309	1748	40	19	56002	843	1617	3050	2703	2549	64	15	210	272	18771	5966	833	12659	19901	792	2513	830	60
79641	8072	229	1787	30956	311	3107	2680	33081	1020	21483	962	4388	359	608	17084	27512	13278	70500	440	1222	1718	0	16806	10426	31012	1743	4071	4078	1790	430	46276	61143	8261	7911	183	151	389602	328	8120	1242	12892	3972	336	116	992	1872	29167	46383	1213	61309	144358	1563	1330	3717	433
147180	14428	454	3482	62010	338	5273	3923	68692	14122	21700	1734	8253	382	640	266705	51847	14169	77603	406	2282	3169	17266	0	15934	33033	1761	3300	4187	3603	499	186475	224963	15999	9356	193	304	410426	1098	8909	4135	14262	7638	333	228	1024	3612	52345	44958	2264	64936	283731	6873	17985	3837	425
20011	5501	1170	1469	30073	27795	2125	3068	7190	818	1863	2023	2504	1433	1640	65705	15820	1455	146430	2763	3916	2566	8831	27977	0	1776	2867	16431	1570	685	1241	134975	4774	14557	798	675	1414	276147	3283	3213	11262	837	5830	1542	855	1680	1736	8278	3552	4248	92031	4733	49643	247	22317	2705
209685	8770	1036	904	26239	68197	983	4301	103905	1372	58331	790	6706	17821	46898	7223	17022	404452	363732	695	8286	4003	12097	19621	3753	0	4284	2160	163581	3613	15653	22849	483604	31057	137528	7330	1618	156233	1576	31605	2293	25297	269	5591	524	5470	1727	4524	20881	341	130236	259258	9915	89	89945	720
457	1009	24	20	3647	424	162	3003	787	1061	57	22	78	8	23	4682	1225	2146	5143	92	712	329	1480	2274	3537	959	0	25322	970	88	8	3430	3802	1178	487	18	13	1340	116	368	1712	146	12	158	11	156	91	593	770	6	313	1571	165	1305	918	77
6678	511	3042	2505	1124	14332	78	2907	6590	1310	4653	3674	8271	18316	2433	17547	1207	22082	46591	2850	1116	58	938	654	3930	9639	23215	0	111585	1057	1085	9315	6171	2015	6786	1568	1550	200597	1226	32927	2823	4778	148	3319	3308	2982	1002	123	142719	139	5989	37432	7681	3902	22408	3560
47512	697	231	194	2233	68348	86	4491	22414	2365	65935	195	1572	20160	47182	7001	1385	421628	357841	220	641	312	923	1699	2314	176192	1194	3606	0	798	16007	48020	71344	2479	137770	7608	330	44141	1449	34876	2232	26794	22	5879	117	5563	413	376	6343	30	133160	55643	22891	154	92402	200
3205	7538	3089	35	9592	15	188	1582	5614	1539	1001	234	262	38	87	5416	5192	4442	15436	62	1403	75	2398	6046	7155	1466	54	4425	2777	0	23	3223	13799	12420	390	32	2462	8649	390	40	1146	258	91	939	3165	53	205	4477	989	210	28	8933	251	461	17	73
1926	112	9	7	377	7335	13	4458	936	2819	6242	7	64	1924	5079	2826	213	41126	40509	14	101	54	157	261	1375	18303	77	4167	17662	32	0	1740	3098	397	14608	805	14	2818	2016	3375	3080	2923	3	600	4	560	15	59	372	4	13310	2265	781	195	9324	13
