0	117073	64809	785	149558	458	2635	4239	114068	7703	29351	5064	5514	1182	2590	73106	77020	131646	450114	1460	22790	1083	37307	96861	15302	43776	1360	7132	84951	2120	723	130573	321806	203335	11943	952	53263	202001	3553	1207	11256	8060	1400	28909	65605	1653	4873	67230	23879	3325	822	190843	9659	2407	556	1916
115790	0	353	2646	8670	491	789	3317	49000	2037	34083	1395	6430	573	968	52458	7651	22791	122139	384	317	470	2460	4283	7316	52379	1549	3756	6438	2671	728	233661	271476	2207	13770	311	224	381258	1161	12897	4181	20962	1044	522	163	1555	2905	7397	41471	323	99912	209090	8063	2697	6148	403
61247	416	0	688	554	1	10	4215	101660	1060	90	4368	4680	4	8	3210	272	422	1442	856	82	4	131	346	3812	143	767	5363	276	1832	2	2877	153459	727	37	3	47820	115523	739	4	2361	25	5	92	56890	5	4057	250	14269	12	3	166462	207	348	2	1071
4091	209	3589	0	248	2	4	3873	6817	1899	114	268	304	5	11	3890	124	583	1949	19	39	2	66	166	3383	187	16	1123	381	124	3	3208	7138	337	51	4	3130	2317	264	5	851	31	2	117	3827	7	249	117	285	6	4	10692	246	634	2	22
138614	65638	420	3082	0	402	23603	4130	55996	208246	27309	1720	7932	493	814	488571	251262	18249	96789	468	9366	13843	76926	133058	5474	45051	1815	4345	4961	3374	580	266703	156581	69462	11219	264	262	433495	530	10523	1826	15979	33539	410	209	1220	3561	238919	49666	10533	86712	270924	8893	249254	4946	505
14447	1903	69	64	5769	0	214	3877	7166	3535	23100	57	494	7211	16922	16855	3592	149423	139563	529	1723	820	2547	4329	59900	63671	3157	1973	64020	262	5969	15387	4263	6585	50322	2889	108	111888	19414	11999	28825	10096	55	2229	37	2074	127	984	15347	73	47316	17714	6864	233	32894	528
18484	14760	56	434	60701	53	0	4845	7840	2257	3881	215	1040	61	103	33878	54464	2535	13102	234	2338	3506	18138	30251	7042	5656	970	2102	711	445	78	19037	4293	15321	1449	36	35	229960	574	1442	2204	2370	7422	56	27	164	466	54864	25725	2424	11567	33841	684	2814	676	254
662	690	423	762	687	8100	227	0	701	868	429	814	331	1430	1407	6147	516	806	11516	856	657	264	758	492	4328	641	484	2915	384	838	689	3205	2313	453	1327	1415	609	2018	4540	1081	11820	520	373	1100	437	354	509	155	485	537	949	609	3047	1010	4348	655
136867	108737	121599	1469	140147	326	2548	9865	0	21952	20798	9279	10712	878	1811	49939	71805	96146	310898	2907	21114	1048	33743	85992	8231	31649	2497	36805	60443	3954	537	61658	472137	183629	8517	697	106434	381880	2413	869	8497	5581	1353	21213	123277	1217	8918	66696	47893	3174	595	362777	4480	7343	395	3597
413	1538	39	47	190986	1393	438	1163	259	0	1230	41	35	371	664	3157	2891	1266	650	78	1798	1324	2177	1802	3288	946	23	2315	286	59	828	1008	4599	609	1293	477	24	3856	1128	1008	729	776	1827	991	57	680	67	72641	50	1045	519	152	518	13014	733	32
14780	9336	73	63	28701	46330	1124	5023	7394	3262	0	60	528	13943	32392	5608	18392	279390	256410	395	8510	4295	13167	21542	5663	117309	2315	6901	118973	267	11745	11925	14760	33014	92576	5622	118	79727	1514	22295	2185	19809	288	4265	37	4038	136	5107	11753	382	91572	18933	5583	220	62180	374
10648	1232	10091	117	1591	2	28	6268	17718	1859	184	0	791	8	17	2555	780	862	2956	325	245	12	390	1025	2384	275	298	5052	538	322	5	5078	23089	2080	74	6	8038	45350	887	7	2793	51	15	183	10035	10	719	704	5620	36	6	28185	362	569	4	437
2364	5780	2130	25	7725	10	136	3537	3953	11027	643	152	0	28	57	24484	3953	2988	10492	220	1133	61	1827	5143	2508	965	213	19405	1916	65	15	10501	7185	10377	254	23	1668	32285	891	24	2933	164	71	657	2015	38	148	3552	4059	179	19	6315	681	3624	12	276
1060	460	6	5	1460	6060	50	8222	566	5423	5562	4	37	0	4207	5001	863	36460	31746	36	410	200	612	1075	3012	15723	210	6782	14848	20	1448	7215	6404	1652	11742	679	8	7628	5572	2962	8620	2356	13	535	2	491	9	230	1099	17	11129	1325	3220	350	8003	37
