0	125745	71015	902	160674	505	2897	4829	124839	8014	31964	5703	5954	1339	2675	79358	79367	141267	492683	1598	24829	1195	39800	106779	15596	50767	1423	7593	99540	2291	786	144338	372968	208187	13320	1087	57724	215162	3830	1281	12129	8390	1612	31427	70765	1827	5331	76008	27294	3492	891	202894	9860	2689	601	1975
118325	0	358	2657	8799	500	806	3415	49995	2072	34707	1424	6570	580	985	54271	7897	23360	124881	390	325	481	2526	4352	7387	53592	1597	3830	6630	2731	745	237213	275276	2287	13832	315	226	383947	1171	13406	4323	21386	1057	532	167	1576	2930	7629	41868	331	101900	215673	8220	2752	6174	412
63590	420	0	703	568	1	10	4276	102252	1070	94	4490	4774	4	8	3285	282	431	1455	866	82	4	133	351	3890	144	792	5498	283	1863	2	2887	157434	733	38	3	47948	118001	756	4	2427	25	5	93	57924	5	4179	255	14664	12	3	168314	210	355	2	1088
4269	213	4346	0	290	2	5	4517	7491	2103	134	332	336	6	11	4383	156	621	2187	19	45	3	72	185	3770	201	18	1278	433	134	3	3603	8019	397	54	4	3392	2785	284	6	960	38	3	134	4213	8	295	129	360	7	4	12314	272	741	3	25
161983	75285	490	3744	0	459	26768	4716	67659	227548	30501	1830	8794	543	904	494761	261750	22105	109025	540	11140	17150	82709	155115	6151	47391	2223	4535	6187	3773	671	280286	175538	74859	12049	286	291	542864	575	11471	2264	18765	34523	463	214	1478	4005	274359	56357	11194	95571	294102	10586	313069	5545	577
14925	1940	70	65	5972	0	222	3902	7320	3615	23412	59	504	7326	17318	17281	3658	152643	141869	546	1751	836	2579	4405	61652	64567	3175	2001	64871	267	6164	15780	4343	6615	51815	2961	111	114734	19950	12286	29642	10450	56	2291	37	2123	129	1007	15701	75	48414	18148	6952	241	33779	538
20757	16166	60	472	69618	58	0	5253	8505	2477	4074	238	1089	69	118	36066	58243	2698	14548	248	2541	3791	18406	31941	7322	6609	1059	2316	750	479	91	20748	4877	17606	1699	38	39	247923	610	1599	2386	2508	8233	64	30	181	507	58275	26492	2496	11983	37117	774	3087	739	278
698	766	457	802	725	8786	234	0	735	968	475	860	382	1617	1503	6730	590	819	12291	938	710	285	840	534	4639	699	521	3281	414	892	691	3405	2553	512	1435	1449	647	2216	5132	1185	13276	582	390	1134	485	407	555	165	529	579	1070	675	3298	1121	4727	719
153258	118365	134926	1671	156009	351	2816	10465	0	25239	22655	10461	11250	907	1888	53288	78238	107166	351304	3093	23469	1166	36807	97196	9482	34080	2856	38926	70487	4266	571	68758	525022	206528	9597	751	113103	405150	2752	897	9076	6331	1480	21901	137693	1244	10075	71664	52287	3448	647	386464	4849	8351	424	3833
450	1824	45	51	221402	1557	505	1304	303	0	1289	46	41	419	808	3795	3366	1422	742	89	2153	1505	2361	2100	3876	1128	25	2649	360	66	907	1111	5579	653	1503	528	30	4500	1320	1100	916	895	2122	1127	61	711	69	76142	60	1159	627	171	613	15787	879	34
15917	10267	77	68	31541	53147	1145	5416	8006	3703	0	63	567	14377	36206	6468	20687	297158	297780	433	9615	4440	13861	24251	6454	135855	2575	7398	129843	285	12845	13144	16959	37440	104971	5807	120	91807	1646	24715	2330	21484	308	4721	40	4398	143	5497	11925	390	98792	20076	5824	235	69448	439
11260	1351	10605	131	1819	3	31	6810	18707	1996	196	0	847	9	17	2571	908	946	3214	361	268	12	421	1074	2577	306	332	5647	628	340	5	5175	25622	2236	84	6	8712	51717	1002	7	3181	57	16	200	10778	11	754	784	6081	37	6	30151	399	637	4	468
